,0,1,2,3,4
0,Number of different club 2011,,,,
1,Upazila,Sports club,Cultural club,Science club,Other social club
2,Bhandaria,10,2,0,2
3,Kawkhali,4,22,0,4
4,Mathbaria,0,0,0,2
5,Nazirpur,5,147,0,2
6,Nesarabad,8,19,0,52
7,Pirojpur Sadar,9,8,0,3
8,Zianagar,0,0,0,0
9,Total,36,198,0,65
