,0,1,2,3,4,5
0,Number of employee by local Government institution 2011,,,,,
1,Upazila,City corporation,Municipality,Zila parishad,Upazila parishad,Union parishad
2,Kalia,0,41,0,2,130
3,Lohagara,0,16,0,2,108
4,Narail Sadar,0,57,27,5,26
5,Total,0,114,27,9,264
