,0,1,2,3
0,Number of selected agricultural machine 2008,,,
1,"
Upazila","
Number of power tiller","
Tractor",Number of threshing machine
2,Kalia,170,05,1385
3,Lohagara,06,220,1326
4,Narail Sadar,595,17,7777
5,Total,771,242,10488
