,0,1,2,3,4,5,6,7,8,9
0,Number of small scale and cottage industry 2011,,,,,,,,,
1,,,,,,,,,,
2, Upazila,Small scale and cottage industry,Small scale and cottage industry,Small scale and cottage industry,Small scale and cottage industry,Small scale and cottage industry,Small scale and cottage industry,Small scale and cottage industry,Small scale and cottage industry,Small scale and cottage industry
3, Upazila,Weaving/ handloom,Handy,Husking crafts mill,Goor processing,Biri factory,Salt processing,Dry fish processing,Pottery,Others
4,Kalia,35,8,880,0,0,0,0,475,5
5,Lohagara,0,314,1326,0,0,0,0,436,0
6,Narail Sadar,35,35,7320,8,0,0,0,59,48
7,Total,70,357,9526,8,0,0,0,970,53
