,0,1,2,3,4,5,6
0,Area and production of potato by type 2010-11,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Potato - Area,Potato - Production,Sweet potato - Area,Sweet potato - Production,Total potato - Area,Total potato - Production
3,Barlekha,499,1635,38,120,536,1755
4,Juri,358,2805,148,120,506,2925
5,Kamalganj,1272,51,318,1806,1590,66
6,Kulaura,1149,6894,39,138,1188,7039
7,Moulvibazar Sadar,461,1236,85,153,546,1389
8,Rajnagar,275,8384,100,300,375,8684
9,Sreemangal,652,2976,44,252,696,3228
10,Total,4666,23981,772,2889,5437,25086
