,0,1,2,3,4,5
0,Employment status in handloom industry 2011,,,,,
1,,,,,,
2,Upazila,Number of handloom,Person engaged Family member,Person engaged Regular,Person engaged Hired /Casual,Total
3,Adamdighi,1274,1862,492,474,2228
4,Bogra sadar,172,207,344,696,1247
5,Dhunat,533,389,107,37,533
6,Gabtali,68,136,0,0,136
7,Dhupchanchia,650,1450,1175,800,3425
8,Kahaloo,941,2823,1882,0,4705
9,Nandigram,41,68,27,0,95
10,Sariakandi,0,0,0,0,0
11,Sherpur,66,30,66,33,99
12,Shibganj,297,297,0,0,297
13,Sonatola,120,260,300,110,670
14,Shajahanpur,0,0,0,0,0
15,Total,4162,7522,4393,2150,13435
