,0,1,2,3,4
0,Land area based on utilization 2008,,,,
1,,,,,
2,Upazila,Total area,Permanent cropped area,Temporary cropped area,Others
3,Adamdighi,40491,220,33795,6476
4,Bogra sadar,41663,688,30429,10546
5,Dhunat,62643,605,51716,10322
6,Dhupchanchia,40042,214,33514,6314
7,Gabtali,61773,511,51232,10030
8,Kahaloo,56365,388,47853,8124
9,Nandigram,60378,69,53440,6869
10,Sariakandi,65488,282,48793,16413
11,Shajahanpur,50298,396,40777,9125
12,Sherpur,72115,522,60668,10925
13,Shibganj,78134,445,65247,12442
14,Sonatola,41050,195,34343,6512
15,Total,670442,4535,551807,114100
