,0,1,2,3,4,5,6,7,8,9,10,11
0,"Population and literacy rate of 1981, 1991, 2001 & 2011 and number of voter 2011",,,,,,,,,,,
1,"
Upazila",Population (000),Population (000),Population (000),Population (000),Literacy rate (%),Literacy rate (%),Literacy rate (%),Literacy rate (%),Number of voter (000),Number of voter (000),Number of voter (000)
2,"
Upazila",1981,1991,2001,2011,1981,1991,2001,2011,Male,Female,Total
3,Jhalokati Sadar,176,196,200,216,46.5,54.4,64.2,68.8,61,63,124
4,Kanthalia,105,123,130,124,50.1,50.9,67.8,65.3,32,34,66
5,Nalchity,180,204,214,194,41.7,47.1,63.1,67.2,52,57,109
6,Rajapur,123,144,149,148,43.4,52.7,68.0,63.9,38,41,79
7,Total,584,667,693,682,45.4,51.3,65.3,66.7,183,195,378
