,0,1,2,3
0,Number of co-operative society 2011,,,
1,Upazila,Number,Number of employee,Number of client
2,Jhalokati Sadar,146,81,5422
3,Kanthalia,193,6,7440
4,Nalchity,274,11190,1264
5,Rajapur,123,30,6502
6,Total,736,11307,20628
