,0,1,2,3,4,5
0,Existing position of Government employee by category 2011,,,,,
1,Upazila,Class-I,Class-II,Class-III,Class-IV,"Number of
total employee"
2,Jhalokati Sadar,41,23,659,63,786
3,Kanthalia,16,18,581,124,739
4,Nalchity,33,17,255,81,386
5,Rajpur,15,20,533,97,665
6,Total,105,78,2028,365,2576
