,0,1,2,3,4,5,6,7,8
0,"Number of medical college, teacher and student 2011",,,,,,,,
1,Nilphamari,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students Per teacher
4,Dimla,0,0,0,0,0,0,0,0
5,Domar,0,0,0,0,0,0,0,0
6,Joldhaka,0,0,0,0,0,0,0,0
7,Kishorgonj,0,0,0,0,0,0,0,0
8,Nilphamary Sadar,0,0,0,0,0,0,0,0
9,Sayedpur,1,8,3,11,190,102,292,27
10,Total,1,8,3,11,190,102,292,27
