,0,1,2,3,4,5
0,Use of chemical fertilizer 2010-11,,,,,
1,Nilphamari,,,,,
2,,,,,,
3,Upazila,UREA,TSP,MP,DAP,Others
4,Dimla,12224,2293,4229,2093,2547
5,Domar,7500,3500,3000,500,1000
6,Joldhaka,4500,3000,2500,100,1500
7,Kishorgonj,8390,1780,1435,755,980
8,Nilphamary Sadar,12200,2410,1900,1322,1940
9,Sayedpur,4200,635,390,350,655
10,Total,49014,13618,13454,5120,8622
