,0,1,2,3,4,5,6
0,"Number of municipality, union, mauza, mahalla and village 2011",,,,,,
1,Mymensingh,,,,,,
2,,,,,,,
3,Upazila,Municipality,Ward (PSA),Mahalla,Union,Mauza,Village
4,Bhaluka,1,9,18,11,87,110
5,Dhubaura,0,0,0,7,99,164
6,Fulbaria,1,9,11,13,104,116
7,Gaffargaon,1,9,19,15,202,214
8,Gauripur,1,9,34,10,245,289
9,Haluaghat,0,0,0,12,146,214
10,Ishwargonj,1,9,13,11,293,294
11,Muktagacha,1,9,21,10,261,283
12,Mymensingh Sadar,1,21,95,13,136,175
13,Nandail,1,9,20,12,163,265
14,Phulpur,1,9,12,20,377,411
15,Trishal,1,9,12,12,91,158
16,Total,10,102,255,146,2204,2693
