,0,1,2,3,4
0,Number of bamboo and cane industry and person engaged 2011,,,,
1,Mymensingh,,,,
2,,,,,
3, Upazila, Unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
4,Bhaluka,137,412,0,412
5,Dhubaura,153,200,0,200
6,Fulbaria,197,788,394,1182
7,Gaffargaon,480,480,20,500
8,Gauripur,1518,2848,325,3173
9,Haluaghat,90,180,20,200
10,Ishwargonj,995,995,150,1145
11,Muktagacha,420,320,112,432
12,Mymensingh Sadar,186,372,60,432
13,Nandail,750,616,134,750
14,Phulpur,1107,400,220,620
15,Trishal,336,428,0,428
16,Total,6369,8039,1435,9474
