,0,1,2,3,4,5,6
0,Number of holding reporting selected livestock species 2008,,,,,,
1,Mymensingh,,,,,,
2,,,,,,,
3, Upazila,Cow  Buffalo - Holding number,Cow  Buffalo - Number of animal,Goat - Holding number,Goat - Number of goat,Sheep - Holding number,Sheep - Number of sheep
4,Bhaluka,37098,91464,26708,68258,239,957
5,Dhobaura,17752,45075,12057,30292,280,738
6,Fulbaria,40928,93159,21864,50175,448,1745
7,Gaffargaon,46021,110694,23225,51277,277,849
8,Gauripur,30327,71944,16137,37579,133,526
9,Haluaghat,29009,73260,16760,40184,256,965
10,Ishwargonj,38725,85127,19623,41881,389,1000
11,Muktagacha,28343,68638,17468,41417,308,1083
12,Mymensingh Sadar,36422,96268,18270,46161,547,2317
13,Nandail,41886,90770,18423,37746,154,687
14,Phulpur,53445,127717,25154,57650,644,2446
15,Trishal,34818,81275,21264,49262,278,1226
16,Total,434774,1035391,236953,551882,3953,14539
