,0,1,2,3,4
0,Number of bamboo and cane industry and persons engaged 2011,,,,
1,,,,,
2, Upazila, Units,Persons engaged - Family,Persons engaged - Hired,Persons engaged - Total
3,Austagram,12,34,0,34
4,Bajitpur,25,50,0,50
5,Bhairab,70,140,0,140
6,Hossainpur,62,150,0,150
7,Itna,265,530,530,1060
8,Karimganj,860,2565,520,3085
9,Katiadi,300,600,50,650
10,Kishoreganj Sadar,39,39,10,49
11,Kuliar-char,151,180,72,252
12,Mithamain,22,63,51,114
13,Nikli,0,0,0,0
14,Pakundia,42,50,70,120
15,Tarail,9,31,7,38
16,Total,1857,4432,1310,5742
