,0,1,2,3,4
0,Number of wooden furniture and person engaged 2011,,,,
1,,,,,
2, Upazila, Units,Persons engaged - Family,Persons engaged - Hired,Persons engaged - Total
3,Austagram,25,42,16,58
4,Bajitpur,95,0,285,285
5,Bhairab,60,72,108,180
6,Hossainpur,110,150,70,220
7,Itna,90,180,180,360
8,Karimganj,220,2500,4800,7300
9,Katiadi,500,800,200,1000
10,Kishoreganj Sadar,520,520,1560,2080
11,Kuliar-char,41,70,135,205
12,Mithamain,24,72,52,124
13,Nikli,52,30,90,120
14,Pakundia,97,99,275,374
15,Tarail,75,160,222,382
16,Total,1909,4695,7993,12688
