,0,1,2,3,4,5
0,"Number of cinema hall, registered club, auditorium, public library and orphanage 2011",,,,,
1,,,,,,
2,Upazila,Cinema hall,Registered club,Library,Orphanage,Auditorium
3,Austagram,0,45,1,1,1
4,Bajitpur,2,72,0,3,0
5,Bhairab,2,47,5,5,2
6,Hossainpur,1,42,0,3,2
7,Itna,0,0,0,3,0
8,Karimganj,1,0,0,0,1
9,Katiadi,2,65,1,10,2
10,Kishoreganj Sadar,2,155,12,6,2
11,Kuliar-char,2,10,2,2,1
12,Mithamain,0,3,20,0,0
13,Nikli,0,36,2,1,1
14,Pakundia,2,46,6,3,2
15,Tarail,1,21,0,0,0
16,Total,15,542,49,37,14
