,0,1,2,3,4,5,6
0,Police personnel and criminal offences by municipality 2011,,,,,,
1,,,,,,,
2, Municipality,Police personnel,Criminal offence,Criminal offence,Traffic accident (Reported),Traffic accident (Reported),Traffic accident (Reported)
3, Municipality,Police personnel,Number of offence,Number of case filled,Number of accident,Person killed,Person injured
4,Bagatipara,31,163,163,1,1,0
5,Baraigram,52,4,292,1,0,1
6,Gurudaspur,42,249,249,2,3,2
7,Lalpur,0,0,0,0,0,0
8,Natore Sadar,40,561,561,84,42,90
9,Singra,30,0,368,1,1,5
10,Total,195,977,1633,89,47,98
