,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school (class I-V), teacher and student 2011",,,,,,,,
1,"
Upazila","Number of Government
primary school",Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila","Number of Government
primary school",Male,Female,Total,Male,Female,Total,Students per teacher
3,Belabo,62,141,251,392,10186,11243,21429,55
4,Manohardi,102,326,352,678,12022,13017,25039,36
5,Narsingdi Sadar,106,229,450,679,27785,27946,55731,82
6,Palash,89,87,231,318,7728,8507,16235,52
7,Roypura,147,283,618,901,29508,32849,62357,69
8,Sibpur,113,242,519,761,15718,16896,32614,43
9,Total,619,1308,2421,3729,102947,110458,213405,57
