,0,1,2,3,4,5,6
0,"Number of municipality, union, mauza, mahalla and village 2011",,,,,,
1,,,,,,,
2,Upazila,Municipality,Ward (PSA),Mahalla,Union,Mauza,Village
3,Belabo,0,0,0,8,51,100
4,Manohardi,1,9,12,11,119,165
5,Narsingdi Sadar,2,18,48,14,152,275
6,Palash,1,9,51,4,54,75
7,Roypura,1,9,23,24,107,239
8,Sibpur,1,9,17,9,115,194
9,Total,6,54,151,70,598,1048
