,0,1,2,3,4,5,6
0,"Area and production of jackfruit, banana and pineapple 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila/City corporation,Jackfruits Area,Jackfruits Production,Banana Area,Banana Production,Pineapple Area,Pineapple Production
3,Balaganj,0,0,0,0,0,0
4,Beanibazar,85,8.01,5,20,30,3.18
5,Bishwanath,54,217,43,187,0,0
6,Companiganj,8,44,0,0,0,0
7,Dakhin surma,50,510,110,140,0,0
8,Fenchuganj,50,772.2,125,86.1,0,0
9,Golapganj,112,330,22,55,0,0
10,Gowainghat,85,128.37,65,160.88,35,15.5
11,Jaintiapur,196,416,20,5.7,178,22000
12,Kanaighat,130,450,50,150,0,0
13,Sylhet city corporation,0,0,0,0,0,0
14,Sylhet sadar,74,240,12,150,5,50
15,Zakiganj,0,0,0,0,0,0
16,Total,844,3115.58,452,954.68,248,22068.68
