,0,1,2,3,4,5,6,7,8
0,Distribution of chemical fertilizer 2010-11,,,,,,,,
1,Jamalpur,,,,,,,,
2,(In metric ton),,,,,,,,
3,Upazila,UREA,TSP,MP,DAP,HP,NPK,SP,Others
4,Bakshiganj,6000,1200,900,1350,0,100,0,636
5,Dewanganj,8212,2145,1934,224,0,0,153,130
6,Islampur,17090,3600,4400,1400,0,74,0,3500
7,Jamalpur Sadar,15285,2200,3150,3032,0,0,0,0
8,Madarganj,11520,5691,3537,1259,0,0,0,3560
9,Melandaha,13727,3808,5215,1192,0,20,0,767
10,Sarishabari,9900,1300,1000,1680,0,90,0,60
11,Total,81734,19944,20136,10137,0,284,153,8653
