,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Lentil (Masur),Lentil (Masur),Mug,Mug,Maize,Maize
3, Upazila,Area,Production,Area,Production,Area,Production
4,Harinakunda,129,348,85,25,1180,3186
5,Jhenaidah Sadar,2000,810,340,102,1116,3214
6,Kaliganj,3090,1378,113,29,13,38
7,Kotchandpur,2810,1180,12,6,1575,4372
8,Mahespur,2471,1112,1330,532,12226,35700
9,Shailkupa,2995,1257,111,33,14,30
10,Total,13495,6085,1991,727,16124,46540
