,0,1,2,3,4,5,6
0,"Area and production of pepper, onion and garlic 2010-11",,,,,,
1,Barisal,,,,,,
2,(Area in acre  production in metric ton),,,,,,
3,Upazila/city corporation,Pepper Area,Pepper Production,Onion Area,Onion Production,Garlic Area,Garlic Production
4,Agailjhara,15.8,3.472,185,4.4,7.6,6.37
5,Babuganj,260,43.87,65,119.62,25,20.71
6,Bakerganj,434,115,49,24,34,21
7,Banaripara,52.5,17.7,3.4,2.45,1.3,1.03
8,Barisal city corporation,17,5,6,10,10,4
9,Barisal Sadar,224,68,68,115,90,36
10,Gaurnadi,140,196,12,14,4.8,4.41
11,Hizla,185,55,51,48,55,20
12,Mehendiganj,387,92.88,65,22.75,58,22
13,Muladi,920,222.6,60,288,47,6.345
14,Wazirpur,46,22,1.5,2.4,2,2.4
15,Total,2681.3,841.522,565.9,650.62,334.7,144.265
