,0,1,2,3,4,5,6,7,8
0,"Number of Non-government secondary school, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila/city corporation,Number of school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Student per teacher
3,Agailjhara,29,401,117,518,5773,6845,12618,25
4,Babuganj,35,320,82,402,5893,7207,13100,33
5,Bakerganj,80,733,193,926,12023,13728,25751,27
6,Banaripara,33,295,84,379,4912,5483,10395,27
7,Barisal city corporation,37,299,145,444,3734,4961,8695,20
8,Barisal sadar,44,306,57,363,3271,3699,6960,19
9,Gaurnadi,26,280,38,318,6908,7447,14355,45
10,Hizla,17,131,25,156,2399,3014,5413,35
11,Mehendiganj,36,238,77,315,5419,6748,12167,39
12,Muladi,37,263,64,332,5055,6357,11412,34
13,Wazirpur,50,450,131,581,9124,10410,19534,34
14,Total,424,3716,1013,4734,64511,75899,140400,30
