,0,1,2,3,4,5,6,7,8
0,Distribution of chemical fertilizer 2010-11,,,,,,,,
1,Barisal,,,,,,,,
2,,,,,,,,,
3,Upazila/city corporation,UREA,TSP,MP,DAP,HP,NPK,SP,Others
4,Agailjhara,2760,801,431,668,0,0,0,0
5,Babuganj,1396,763,884,697,0,0,0,0
6,Bakerganj,70,35,35,0,0,0,0,0
7,Banaripara,491,95,16,15,0,0,0,0
8,Barisal city corporation,15,6,5,1,0.2,0.1,0,0
9,Barisal Sadar,152,79,68,9,0.8,0.7,0,0
10,Gaurnadi,3350,880,930,880,0,0,50,30
11,Hizla,917,130,90,96,0,0,0,0
12,Mehendiganj,3100,625,510,380,0,125,0,190
13,Muladi,2575,585,490,105,0,105,0,60
14,Wazirpur,3275,1195,750,650,0,215,0,52
15,Total,18101,5194,4209,3501,1,445.8,50,332
