,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2010-11",,,,,,
1,Barisal,,,,,,
2,(Area in acre  production in metric ton),,,,,,
3,Upazila/city corporation,Brinjal Area,Brinjal Production,Ladys finger Area,Ladys finger Production,Arum Area,Arum Production
4,Agailjhara,22,15.019,50,177,50,177
5,Babuganj,69,17.94,45,55.94,117,1163.23
6,Bakerganj,81,47,40,40,39,81
7,Banaripara,20.6,19.61,5.12,3.94,37.52,134.45
8,Barisal city corporation,9,12,5,7,8,19
9,Barisal Sadar,113,151,50,77,99,225
10,Gaurnadi,214,728.7,37,43.4,54,75
11,Hizla,20,19,22,7,0,0
12,Mehendiganj,167,53.47,31,14.96,1450,20.42
13,Muladi,14,7.28,80,168,26,583
14,Wazirpur,45,67.995,26,44.3,78,251
15,Total,774.6,1139.014,391.12,638.54,1958.5,2729.1
