,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2009-10",,,,,,
1,(Area in acre  production in metric ton),,,,,,
2,Upazila/city corporation,Lentil (Masur) Area,Lentil (Masur) Production,Mug Area,Mug Production,Maize Area,Maize Production
3,Agailjhara,18,7.489,53.1,21.26,4.6,32
4,Babuganj,15,45,54,21.13,505,2.28
5,Bakerganj,321,86,425,229,0.45,0.81
6,Banaripara,20.3,5.08,14.8,5.92,0.99,3.52
7,Barisal city corporation,10,3,50,14,5,2
8,Barisal sadar,233,70,539,142,10,2
9,Gaurnadi,65,75,115,13.7,2.5,1.2
10,Hizla,990,312,990,296,16,12
11,Mehendiganj,760,304,165,53,0,0
12,Muladi,672,66,228,56,3,5
13,Wazirpur,76,15.504,55,106.15,7.2,13.91
14,Total,3180.3,989.073,2688.9,958.16,554.74,74.72
