,0,1,2,3,4,5,6
0,Number of textile industry 2011,,,,,,
1,Barisal,,,,,,
2,,,,,,,
3,Upazila/city corporation,Number of mill,Installed capacity Spindles,Installed capacity Looms,Total Person engaged Male,Total Person engaged Female,Total Person engaged Total
4,Barisal city corporation,2,166560,0,530,892,1422
5,Total,2,166560,0,530,892,1422
