,0,1,2,3,4,5
0,Employment status in handloom industry 2011,,,,,
1,Dinajpur,,,,,
2,,,,,,
3, Upazila,Number of handloom,Person engaged - Family member,Person engaged - Regular,Person engaged - Hired /Casual, Total
4,Biral,0,0,0,0,0
5,Birampur,0,0,0,0,0
6,Birganj,0,0,0,0,0
7,Bochaganj,0,0,0,0,0
8,Chirirbandar,250,300,100,150,550
9,Dinajpur Sadar,10,0,0,9,9
10,Fulbari,0,0,0,0,0
11,Ghoraghat,0,0,0,0,0
12,Hakimpur,0,0,0,0,0
13,Kaharole,0,0,0,0,0
14,Khansama,0,0,0,0,0
15,Nawabganj,0,0,0,0,0
16,Parbatipur,0,0,0,0,0
17,Total,260,300,100,159,559
