,0,1,2,3,4
0,Number of bamboo and cane industry and person engaged 2011,,,,
1,Dinajpur,,,,
2,,,,,
3, Upazila, Unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
4,Biral,36,180,0,180
5,Birampur,65,130,0,30
6,Birganj,197,519,0,519
7,Bochaganj,166,355,0,355
8,Chirirbandar,104,312,0,312
9,Dinajpur Sadar,87,190,0,190
10,Fulbari,66,132,0,132
11,Ghoraghat,82,183,0,183
12,Hakimpur,84,168,0,168
13,Kaharole,129,387,0,387
14,Khansama,63,130,25,145
15,Nawabganj,140,420,0,420
16,Parbatipur,168,504,0,504
17,Total,1387,3610,25,3525
