,0,1,2,3,4,5,6,7,8
0,"Number of kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,Dinajpur,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of kindergarten school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Biral,16,59,26,85,1363,988,2351,28
5,Birampur,8,25,35,60,180,220,400,7
6,Birganj,13,42,44,86,903,854,1757,20
7,Bochaganj,10,17,28,45,776,910,1686,37
8,Chirirbandar,24,64,96,160,1810,2175,3989,25
9,Dinajpur Sadar,31,112,136,248,3157,3561,6718,27
10,Fulbari,5,30,12,42,461,332,793,19
11,Ghoraghat,8,68,49,117,1127,796,1923,16
12,Hakimpur,7,35,35,70,914,714,1628,23
13,Kaharole,12,25,36,61,525,575,1100,18
14,Khansama,14,25,45,70,720,700,1420,20
15,Nawabganj,14,20,40,60,586,580,1166,19
16,Parbatipur,23,45,47,92,1550,1509,3059,33
17,Total,185,567,629,1196,14072,13914,27990,23
