,0,1,2,3,4,5,6,7,8
0,"Number of filling station, fire brigade station, police station, camp, union land (tohsil) office, BOP (BGB camp), cyber cafe 2011",,,,,,,,
1,Chapai_Nawabganj,,,,,,,,
2,,,,,,,,,
3, Upazila, Filling station,Fire brigade station,Police station/ camp,Union land (tohsil) office,Sub- registry office,BOP (BGB camp), ISP provider, Cyber cafe
4,Bholahat,0,0,1,4,1,5,0,0
5,Chapai Nawabganj Sadar,8,1,2,14,1,7,0,55
6,Gomastapur,5,1,2,8,1,5,0,19
7,Nachole,2,0,1,4,1,0,0,1
8,Shibganj,6,1,1,15,1,15,0,14
9,Total,21,3,7,45,5,32,0,89
