,0,1,2,3,4,5,6
0,Land area under irrigation for selected crops 2008,,,,,,
1,Chapai_Nawabganj,,,,,,
2,,,,,,,
3, Upazila,Paddy - Total area,Paddy - Irrigated area,Wheat - Total area,Wheat - Irrigated area,Potato - Total area,Potato - Irrigated area
4,Bholahat,19775,9188,1059,1059,109,109
5,Chapai Nawabganj Sadar,71893,30520,1998,1998,160,160
6,Gomastapur,76312,35294,2290,2290,298,298
7,Nachole,55660,22128,2854,2854,285,285
8,Shibganj,70711,47602,9203,9203,425,425
9,Total,294351,144732,17404,17404,1277,1277
