,0,1,2,3,4,5,6,7,8
0,"Number of kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,Chapai_Nawabganj,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of kindergarten school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Bholahat,6,11,17,28,510,430,940,34
5,Chapai Nawabganj Sadar,36,56,150,216,1983,2098,4081,19
6,Gomastapur,17,7,26,33,662,587,1049,32
7,Nachole,76,93,18,111,1349,1523,2872,25
8,Shibganj,58,169,121,290,2762,2350,5112,17
9,Total,193,336,322,678,7266,6988,14054,20
