,0,1,2,3
0,"Number of railway station, steamer, launch station and bus stand 2011",,,
1,Chapai_Nawabganj,,,
2,,,,
3,Upazila,Railway station,Steamer/launch station,Bus stand
4,Bholahat,0,1,3
5,Chapai Nawabganj Sadar,2,0,3
6,Gomastapur,1,3,3
7,Nachole,3,0,1
8,Shibganj,0,0,4
9,Total,6,4,14
