,0,1,2,3,4,5,6,7
0,Number of existing family planning personnel 2011,,,,,,,
1,Chapai_Nawabganj,,,,,,,
2,,,,,,,,
3,Upazila,TFPO,M.O,FPI,TFPA,FWV,FWA,Midwife or SBA
4,Bholahat,2,0,3,2,2,19,4
5,Chapai Nawabganj Sadar,1,2,13,2,17,64,0
6,Gomastapur,2,0,7,2,6,40,0
7,Nachole,1,0,3,3,4,23,12
8,Shibganj,1,2,3,2,15,80,46
9,Total,7,4,29,11,44,226,62
