,0,1,2,3,4,5,6
0,"Area and production of wheat, jute and sugarcane 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Wheat Area,Wheat Production,Jute Area,Jute Production,Sugarcane Area,Sugarcane Production
3,Akhaura,20,12,60,190,0,0
4,Ashuganj,17,12.92,248,187.98,0,0
5,Banchharampur,1111,1622,2304,1821,0,0
6,Bijoynagar,10.5,3.94,255,166.9,0,0
7,Brahmanbaria Sadar,256,97.28,920,590,0,0
8,Kasba,60,57.6,690,455.78,19,91
9,Nabinagar,9213,5565,1876,13100,0,0
10,Nasirnagar,4205,2312,2110,680,0,0
11,Sarail,27,15.66,445,535,0,0
12,Total,14919.5,9698.4,8908,17726.66,19,91
