,0,1,2,3,4,5,6
0,Annual average wholesale price of selected building material 2011,,,,,,
1,,,,,,,
2,(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka)
3,Upazila,Brick-01 (per1000),Cement (per 50 kg bag),Iron bar (per ton),Sand-01 (per c.f.t.),Sand -02 (per c.f.t.),Stone (per c.f.t.)
4,Baliakandi,5400,435,72000,15,12,60
5,Goalanda,5500,480,70000,18,16,50
6,Kalukhali,5000,425,62000,45,40,40
7,Pangsha,5000,470,62000,45,40,40
8,Rajbari Sadar,6500,390,52000,20,17,90
9,Average,5480,440,63600,19,25,56
