,0,1,2,3,4,5,6,7,8
0,"Number of Non-government secondary school, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of  school,Male,Female,Total,Male,Female,Total,Students per teacher
4,Baliakandi,31,275,72,347,4230,6912,11142,32
5,Goalanda,8,59,22,81,2050,2096,4146,51
6,Kalukhali,27,226,49,275,4886,4854,9740,35
7,Pangsha,37,500,99,599,6212,6919,13131,22
8,Rajbari Sadar,38,293,118,411,7928,10431,18359,45
9,Total,141,1353,360,1713,25306,31212,56518,37
