,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) in following years",,,,
1,,,,,
2,(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton)
3,Upazila,2010-11,2010-11,2009-10,2009-10
4,Upazila,Area,Production,Area,Production
5,Baliakandi,7,120,12,225
6,Rajbari Sadar,193,884,202,912
7,Goalanda,95,466,106,522
8,Pangsha,233,1410,233,1410
9,Kalukhali,149,902,149,902
10,Total,677,3782,702,3971
