,0,1,2,3,4,5,6
0,"Area and production of tomato, radish and bean 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Tomato Area,Tomato Production,Radish Area,Radish Production,Bean Area,Bean Production
3,Chakaria,297,1022,250,1469,205,546
4,Cox's Bazar Sadar,513,30,150,709,110,250
5,Kutubdia,3,1,27,48,2,3
6,Moheshkhali,70,460,60,210,61,95
7,Pekua,34,245,45,266,50,266
8,Ramu,73,160,120,717,34,77
9,Teknaf,3,1,27,47,1,2
10,Ukhia,146,798,124,623,132,275
11,Total,1139,2718,803,4090,595,1513
