,0,1,2,3,4
0,Area and production at tobacco in following years,,,,
1,,,,,
2,(Area in acre and production in metric ton) - Upazila,(Area in acre and production in metric ton) - 2010-11 - Area,(Area in acre and production in metric ton) - 2010-11 - Production,(Area in acre and production in metric ton) - 2009-10 - Area,(Area in acre and production in metric ton) - 2009-10 - Production
3,Chakaria,120,192,120,192
4,Cox's Bazar Sadar,183,107,183,107
5,Kutubdia,0,0,0,0
6,Moheshkhali,0,0,0,0
7,Pekua,0,0,0,0
8,Ramu,0,0,0,0
9,Teknaf,0,0,0,0
10,Ukhia,0,0,0,0
11,Total,303,299,303,299
