,0,1,2,3,4,5,6,7
0,Irrigation by means 2010-2011,,,,,,,
1,(In acre),,,,,,,
2, Upazila,Irrigation management - Power pump,Irrigation management - Tube well,Irrigation management - Doon,Irrigation management - Swing basket,Irrigation management - Canal,Irrigation management - Others, Total
3,Chakaria,31250,800,7500,200,0,0,38750
4,Cox's Bazar Sadar,16240,0,0,0,2,0,16242
5,Kutubdia,3120,320,1500,250,310,355,5855
6,Moheshkhali,10000,0,0,0,0,285,10285
7,Pekua,11374,0,200,0,70,20,11666
8,Ramu,17485,110,540,0,0,1990,20125
9,Teknaf,988,0,887,321,260,310,2766
10,Ukhia,2761,0,0,0,0,2855,5616
11,Total,93218,1230,10627,771,642,5815,111305
