,0,1,2,3,4,5,6,7,8
0,"Number of filling station, fire brigade station, police station, camp, union land (tohsil) office, BOP (BGB camp), cyber cafe 2011",,,,,,,,
1,Nilphamari,,,,,,,,
2,,,,,,,,,
3,Upazila,Filling station,Fire brigade station,Police station/ camp,Union land (tohsil) office,Sub- registry office,BOP (BGB camp),ISP provider,Cyber cafe
4,Dimla,1,1,1,10,1,6,0,1
5,Domar,1,1,2,10,2,5,0,0
6,Joldhaka,2,0,1,12,1,0,0,0
7,Kishorgonj,2,1,1,9,1,0,0,0
8,Nilphamary Sadar,2,1,2,16,1,0,0,0
9,Sayedpur,6,1,3,5,1,0,7,3
10,Total,14,5,10,62,7,11,7,4
