,0,1,2,3,4,5,6,7,8
0,"Number of kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of kindergarten school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of kindergarten school,Male,Female,Total,Male,Female,Total,Students per teacher
4,Gazipur Sadar,601,1896,2542,4438,38037,40561,78598,18
5,Kaliakair,135,330,345,675,7452,7473,14925,22
6,Kaliganj,72,86,346,432,2169,3252,5421,12
7,Kapashia,60,400,150,550,3700,3800,7500,14
8,Sreepur,29,195,251,446,8162,7480,15642,35
9,Total,897,2907,3634,6541,59520,62566,122086,19
