,0,1,2,3,4,5,6,7,8
0,"Number of registered primary school (class I-V), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of registered primary school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of registered primary school,Male,Female,Total,Male,Female,Total,Students per teacher
4,Gazipur Sadar,43,89,81,170,5720,6386,12106,72
5,Kaliakair,18,36,28,64,1722,1752,3474,54
6,Kaliganj,33,47,70,117,2275,2780,5055,43
7,Kapashia,34,55,81,136,2478,2611,5089,37
8,Sreepur,52,105,235,340,8120,7310,15430,45
9,Total,180,332,495,827,20315,20839,41154,50
