,0,1,2,3,4,5,6,7,8
0,"Number of (publice or private)university, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of university,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of university,Male,Female,Total,Male,Female,Total,Students per teacher
4,Gazipur Sadar,6,318,29,347,3636,473,4109,12
5,Kaliakair,0,0,0,0,0,0,0,0
6,Kaliganj,0,0,0,0,0,0,0,0
7,Kapashia,0,0,0,0,0,0,0,0
8,Sreepur,0,0,0,0,0,0,0,0
9,Total,6,318,29,347,3636,473,4109,12
