,0,1,2,3,4
0,Number of cooperative society and member 2011,,,,
1,,,,,
2, Upazila,Number of co- operative society,Number of member,Number of member, Total
3, Upazila,Number of co- operative society,Male,Female, Total
4,Abhaynagar,537,3046,4569,7615
5,Bagherpara,340,10254,4213,14467
6,Chaugachha,414,15772,9303,25075
7,Jessore Sadar,526,21092,11493,32585
8,Jhikargachha,458,13784,9084,22868
9,Keshabpur,667,14210,1448,15658
10,Manirampur,785,14680,9108,23788
11,Sharsha,536,24660,6102,30762
12,Total,4263,117498,55320,172818
