,0,1,2,3,4
0,Area and production at tobacco in following years,,,,
1,,,,,
2,(Area in acre and production in metric ton) - Upazila,(Area in acre and production in metric ton) - 2010-11 - Area,(Area in acre and production in metric ton) - 2010-11 - Production,(Area in acre and production in metric ton) - 2009-10 - Area,(Area in acre and production in metric ton) - 2009-10 - Production
3,Belkuchi,0,0,0,0
4,Chauhali,0,0,0,0
5,Kamarkhanda,0,0,0,0
6,Kazipur,0,0,0,0
7,Royganj,0,0,0,0
8,Shahjadpur,0,0,0,0
9,Sirajganj Sadar,0,0,0,0
10,Tarash,22,11,87,45
11,Ullahpara,0,0,0,0
12,Total,22,11,87,45
