,0,1,2,3
0,Number of vocational institute by municipality 2011,,,
1,Sherpur,,,
2,,,,
3,Municipality,Number of institution,Number of teacher,Number of student
4,Nakla,1,5,221
5,Nalitabari,2,7,253
6,Sherpur,2,25,1625
7,Sreebardi,0,0,0
8,Total,5,37,2099
