,0,1,2,3
0,Length of embankment road  canal 2011,,,
1,(Kilometer),,,
2,Upazila,Embankment road,Canal,Others road
3,Jhenaigati,0,0,0
4,Nakla,0,0,0
5,Nalitabari,6,15,659
6,Sherpur Sadar,0,0,
7,Sreebardi,0,20,0
8,Total,6,35,659
