,0,1,2,3,4
0,Number of published newspaper  television centre 2011,,,,
1,,,,,
2,Municipality,Daily newspaper,Weekly newspaper,Magazine,Television centre
3,Jhenaigati,0,0,0,0
4,Nakla,0,0,0,0
5,Nalitabari,0,0,0,0
6,Sherpur,2,5,0,0
7,Sreebardi,0,0,0,0
8,Total,2,5,0,0
