,0,1,2,3,4
0,"Area of high, medium and low land 2008",,,,
1,Thakurgaon,,,,
2,,,,,
3,Upazila,High land,Medium land,Low land,Total land
4,Baliadangi,35050,24897,2000,61947
5,Haripur,22839,17779,2751,43369
6,Pirgonj,18402,50020,3606,72028
7,Ranisankail,34500,17250,1250,53000
8,Thakurgaon Sadar,39961,26645,66613,133219
9,Total,150752,136591,76220,363563
