,0,1,2,3,4,5,6,7
0,"Number of pond, dighee, flood camps, shelter, cyclone shelter, stadium,  playground, park,  amusement park 2011",,,,,,,
1,Thakurgaon,,,,,,,
2,,,,,,,,
3,Upazila,Pond,Dighee,River flow,Flood camp/ shelter,Cyclone shelter,Stadium/ playground,Park/ amusement park
4,Baliadangi,1250,820,3,0,0,0,0
5,Haripur,1617,15,2,0,0,0,0
6,Pirgonj,2500,22,2,0,0,18,1
7,Ranisankail,1639,100,2,0,0,0,0
8,Thakurgaon Sadar,4855,420,7,0,0,91,2
9,Total,11861,1377,16,0,0,109,3
