,0,1,2,3,4,5,6,7,8
0,"Number of college, teacher and student by municipality 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of college,Male,Female,Total,Male,Female,Total,Students per teacher
4,Bholahat,0,0,0,0,0,0,0,0
5,Chapai Nawabganj Sadar,6,188,51,239,6372,4707,11079,46
6,Gomastapur,4,120,12,132,1627,1557,3184,24
7,Nachole,4,87,17,104,930,1273,2203,21
8,Shibganj,3,133,17,150,395,488,883,6
9,Total,17,528,97,625,9324,8025,17349,28
