,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,,,,,,,
2,(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka)
3,Upazila,Labour,Labour,Labour,Labour,Labour,Labour
4,Upazila,Mason,Helper (Jogaly),Carpenter,Colour,Electric,Plumber
5,Bholahat,245,145,250,300,440,480
6,Chapai Nawabganj Sadar,250,150,260,300,470,500
7,Gomastapur,250,150,255,310,450,480
8,Nachole,250,150,260,310,460,500
9,Shibganj,250,150,250,310,460,500
10,Average,249,149,255,306,456,492
