,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Krishi and Co-operative bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Krishi bank,Krishi bank,Krishi bank,Krishi bank,Krishi bank,Co-operative bank,Co-operative bank,Co-operative bank,Co-operative bank,Co-operative bank
3, Upazila,Number of  branch,Account,Account,Account,Account,Number of  branch,Account,Account,Account,Account
4, Upazila,Number of  branch,S.D,C.D,F.D,S.T.D,Number of  branch,S.D,C.D,F.D,S.T.D
5,Baghaichhari,1,319,13,39,14,0,0,0,0,0
6,Barkal,1,100,10,5,0,0,0,0,0,0
7,Belai Chhari,1,59,0,2,0,0,0,0,0,0
8,Jurai Chhari,1,135,6,8,2,0,0,0,0,0
9,Kaptai,2,4263,58,149,7,0,0,0,0,0
10,Kawkhali,1,217,3,14,0,0,0,0,0,0
11,Langadu,1,315,3,3,0,0,0,0,0,0
12,Naniarchar,1,906,31,31,31,0,0,0,0,0
13,Rangamati Sadar,1,4479,193,106,108,0,0,0,0,0
14,Rajasthali,1,40,2,2,0,0,0,0,0,0
15,Total,11,10833,319,359,162,0,0,0,0,0
