,0,1,2,3,4
0,Area and production at tobacco in following years,,,,
1,,,,,
2,(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton)
3, Upazila,2010-11,2010-11,2009-10,2009-10
4, Upazila,Area,Production,Area,Production
5,Baghaichhari,7,9,12,17
6,Barkal,100,1138,99,1136
7,Belai Chhari,0,0,0,0
8,Jurai Chhari,7,69,6,68
9,Kaptai,11,87,11,80
10,Kawkhali,0,0,0,0
11,Langadu,638,862,783,1223
12,Naniarchar,63,414,65,400
13,Rangamati Sadar,22,88,21,84
14,Rajasthali,7,15,6,13
15,Total,855,2682,1003,3021
