,0,1,2,3,4,5
0,Daily average wage rate of non-agricultural labour 2011,,,,,
1,,,,,,
2,(Wage in taka) - Upazila,(Wage in taka) - Porter (coolee),(Wage in taka) - Garden labour male,(Wage in taka) - Garden female labour,(Wage in taka) - Other labour (Adult),(Wage in taka) - Other labour (Child)
3,Azmirigonj,0,0,0,250,120
4,Bahubal,150,200,150,180,120
5,Baniachang,150,0,0,180,0
6,Chunarughat,150,150,150,200,120
7,Habiganj Sadar,250,0,0,200,50
8,Lakhai,300,0,0,200,100
9,Madhabpur,400,150,150,200,100
10,Nabiganj,300,250,150,250,150
11,Average,243,188,150,208,109
