,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka)
2,"
Upazila",Labour,Labour,Labour,Labour,Labour,Labour
3,"
Upazila",Mason,"Helper
(Jogaly)",Carpenter,Colour,Electric,Plumber
4,Bakshiganj,350,25,300,30,300,310
5,Dewanganj,350,250,300,300,300,350
6,Islampur,250,150,200,200,250,300
7,Jamalpur Sadar,350,180,300,250,250,350
8,Madarganj,350,215,300,300,300,320
9,Melandaha,350,250,350,350,400,400
10,Sarishabari,300,200,300,400,400,400
11,Average,329,181,293,261,314,347
