,0,1,2,3,4,5,6
0,"Number and area of pond, dighee and other area 2010-2011",,,,,,
1,(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre)
2,Upazila,Pond,Pond,Dighee,Dighee,Other area,Total area
3,Upazila,Number,Area,Number,Area,Other area,Total area
4,Bakshiganj,2496,388,0,0,9,2893
5,Dewanganj,2335,934,0,0,3112,6381
6,Islampur,2262,541,0,0,19,2822
7,Jamalpur Sadar,6884,1620,1,9,540,9054
8,Madarganj,1520,830,0,0,246,2596
9,Melandaha,2796,692,4,10,2018,5520
10,Sarishabari,3582,925,0,0,6,4513
11,Total,21875,5929,5,19,5950,33778
