,0,1,2,3,4,5,6,7,8
0,"Number of kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,"
Upazila","Number of
kindergarten school",Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,"Students
per teacher"
2,"
Upazila","Number of
kindergarten school",Male,Female,Total,Male,Female,Total,"Students
per teacher"
3,Bakshiganj,15,43,62,105,1305,1344,2649,25
4,Dewanganj,5,10,15,25,359,351,710,28
5,Islampur,19,107,55,162,1810,1138,2948,18
6,Jamalpur Sadar,26,27,83,110,2093,1963,4056,37
7,Madarganj,33,170,152,322,2780,2388,5168,16
8,Melandaha,16,34,45,79,720,840,1560,20
9,Sarishabari,63,192,170,362,4648,4500,9168,25
10,Total,177,583,582,1165,13715,12524,26259,23
